name,frame_index,n_atoms,ref_energy_eV,ref_forces_eVA_full,ref_dipole_x_eA,ref_dipole_y_eA,ref_dipole_z_eA,ref_alpha_xx_eA2V,ref_alpha_xy_eA2V,ref_alpha_xz_eA2V,ref_alpha_yy_eA2V,ref_alpha_yz_eA2V,ref_alpha_zz_eA2V,ref_fmax_eVA,pred_energy_eV,pred_forces_eVA_full,pred_dipole_x_eA,pred_dipole_y_eA,pred_dipole_z_eA,pred_alpha_xx_eA2V,pred_alpha_xy_eA2V,pred_alpha_xz_eA2V,pred_alpha_yy_eA2V,pred_alpha_yz_eA2V,pred_alpha_zz_eA2V,pred_fmax_eVA
04b-acetonitrile,10,18,-10845.403191883344,"-0.0008391230,-0.0000511464,-0.0010866869;-0.0005437066,-0.0012681486,0.0002093224;0.0001524020,0.0005933597,0.0000104644;0.0004997295,0.0003779158,0.0013166248;0.0001064685,0.0004615032,-0.0000987545;0.0002486033,0.0001839596,-0.0001329994;0.0000689412,0.0004974187,-0.0002894597;0.0000668803,0.0001521625,-0.0007713134;-0.0003505946,-0.0006452999,0.0004156164;0.0006213027,-0.0001422481,0.0001091421;-0.0001417108,-0.0004583840,-0.0000616231;0.0000910153,-0.0001315246,0.0005537449;-0.0003515383,-0.0005283278,-0.0034523062;0.0004142825,-0.0003794839,0.0019696996;-0.0001931264,0.0006818971,-0.0006383934;-0.0004071069,0.0004575752,0.0006455590;0.0000082961,0.0002954566,0.0002259632;0.0005489858,-0.0000966848,0.0010754010",-0.7269335541,-0.3682011165,-0.1225647542,0.8887933362,0.1286970573,0.013302391,0.9534859683,0.0587367457,0.8138817119,0.0035101463700504248,-10845.33811797549,"-0.0052158373,-0.0370418431,-0.0708266948;-0.0432559835,-0.0898202321,-0.0044702992;0.0175114528,-0.0106635419,0.0131071647;0.0037556669,0.0404940178,0.0223870762;0.0120756061,0.0428009642,0.0138969409;-0.0076307069,0.0271071425,0.0045749516;0.0216596134,0.0288948704,-0.0017008203;0.0437621062,0.0478528663,-0.0196157796;0.0116814379,-0.0137391543,0.0182959977;0.0065072346,-0.0126006556,0.0151412952;-0.0434192387,-0.0405288799,-0.0004874175;0.0010676316,-0.0077645065,0.0087801723;-0.0255942360,0.0184488414,0.0565527454;-0.0303720762,0.0049335950,0.0041444440;0.0714853820,0.0460042690,0.0003441145;-0.0076064938,-0.0241250305,-0.0133261529;-0.0022315475,-0.0129856698,-0.0133536976;-0.0241800117,-0.0072670526,-0.0334440406",-0.7206103141498419,-0.3677027970327007,-0.11894787546951051,0.8966218676224939,0.12757563140479897,0.015098244787074862,0.9561306504073104,0.054876140086820596,0.8201318744868604,0.099793475664806
04c-acetonitrile,11,18,-10845.373456259274,"0.0004462267,0.0000688515,-0.0000763593;0.0001149092,-0.0001003213,0.0002543260;-0.0001356251,-0.0001150891,-0.0000618035;-0.0001146447,-0.0000685766,-0.0002001720;0.0000366711,-0.0001086143,-0.0000546737;0.0000452691,0.0001075588,-0.0000255063;-0.0001151399,0.0001172793,-0.0001354397;-0.0007212186,0.0003740154,0.0000191616;0.0002358441,-0.0001132279,0.0002462858;-0.0001399296,-0.0001449250,0.0000895268;-0.0002080758,0.0001145870,-0.0002118319;0.0004734804,-0.0001141424,-0.0000275200;0.0000792857,0.0000098069,-0.0000903849;0.0002528411,-0.0000305907,0.0000236302;-0.0002954546,-0.0000279371,0.0001401335;-0.0000208521,-0.0000093815,0.0000764765;0.0000447735,0.0000530033,0.0000720976;0.0000216396,-0.0000122955,-0.0000379456",0.0226278356,-0.7257268173,-0.0945737605,0.6921936961,-0.0132018634,0.0128441851,0.9587070718,-0.0545371742,1.0719328479,0.0008126567266304267,-10845.232376099757,"0.0009270349,-0.0166904021,0.0914759759;-0.0045701758,0.0561527666,-0.0740167802;-0.0028697127,0.0048110875,-0.1847470056;0.0012278081,0.0008975738,0.0383988071;0.0178932680,-0.0173098130,0.0272401677;-0.0148102350,-0.0186185079,0.0289959322;0.0033355724,-0.0880115442,-0.0184424565;-0.0060692471,0.0484485276,0.0475339552;-0.0020033701,0.1122155288,-0.0380964792;0.0126987958,-0.0184482719,0.0069035038;-0.0082848793,-0.0194922601,0.0045085418;0.0014931313,-0.0340024236,0.0102457742;-0.0021142468,0.0546602489,-0.0011226399;0.0013421745,-0.0492530207,0.0297324641;0.0037758030,-0.0427027380,0.0333368474;-0.0034571578,0.0260027007,0.0066852149;0.0028975026,-0.0000658499,-0.0052113184;-0.0014120660,0.0014063976,-0.0034205045",0.021615119725206335,-0.7177524589009936,-0.09740157946426811,0.686442990501455,-0.013036633372311738,0.012982183358372522,0.9525373964412333,-0.052173923752966506,1.0764968203192375,0.18483191799014537
05a-nitromethane,12,21,-20015.21854343367,"-0.0021772439,-0.0042107012,-0.0005323912;0.0047320540,0.0027738055,-0.0002342635;-0.0017443278,-0.0002967235,-0.0008368557;-0.0021634159,0.0001053896,0.0004841723;0.0008496223,0.0009341871,0.0004062426;-0.0000911988,0.0010555155,0.0010667841;0.0001373431,0.0001192859,-0.0001406118;-0.0065599847,-0.0072918481,0.0003929848;-0.0009588513,-0.0004861795,0.0015137327;0.0016704983,0.0017629470,-0.0018241241;0.0001692018,0.0001851341,-0.0006069616;0.0002103177,-0.0006131677,0.0007774302;0.0095314389,0.0117144411,-0.0023716460;0.0007065611,0.0000575230,-0.0001719171;0.0062990382,-0.0005016586,-0.0044617467;-0.0008171718,-0.0002925968,0.0037144392;0.0000398606,0.0012895886,-0.0006633274;-0.0023491968,-0.0043885538,-0.0010191561;-0.0010367564,0.0009311342,0.0006411727;-0.0076136438,-0.0024058471,0.0025083427;0.0011658552,-0.0004416751,0.0013577013",0.3263211425,-0.0847419088,0.5960373592,0.9897779066,0.0691174472,-0.0681403463,0.8881505426,0.046840312,1.05710179,0.015287287612232539,-20015.00648361411,"0.0725145747,-0.0535101554,0.2180312586;-0.1112575086,-0.0523909823,-0.1008543258;-0.0369644367,0.0001828973,-0.0239485083;0.1555833056,0.1584533376,-0.0544129844;0.0087101992,-0.0057195199,-0.0449228869;-0.0286982775,0.0635220623,-0.0454296940;-0.0516814438,0.0005987947,-0.0501861876;-0.0838279069,-0.1474570341,-0.0617320929;0.2314940326,0.0286901179,0.0099846948;-0.1883327716,-0.0463610758,0.1034547920;-0.0512297890,-0.0493794337,-0.0078952107;0.0462617975,-0.0058541271,-0.0001191485;0.0249587269,0.0584854771,0.0385960402;0.0081555966,0.0604427645,0.0273150692;0.0782793571,-0.0882719555,-0.0252087847;-0.1526119618,-0.0560660407,0.1145570169;0.0169214840,0.0076635001,-0.0541956821;0.1492032037,0.0254020825,-0.1006518698;-0.0203482309,0.0125349465,0.0350444177;-0.0180832935,0.0413755104,0.0158851015;-0.0490466576,0.0476588338,0.0066889846",0.3118027172327265,-0.1049906815700511,0.5790567584432995,0.999966227405668,0.07390985886163284,-0.06844248656640785,0.892542107919591,0.049427629978275926,1.0479249353244784,0.23592229657587954
05b-nitromethane,13,21,-20015.220539383656,"0.0023129690,0.0029733056,0.0009467988;-0.0011726083,-0.0011788483,-0.0023177178;-0.0014624182,0.0002956956,-0.0001775869;0.0020237341,-0.0007242870,0.0010782185;-0.0003258485,-0.0010127002,-0.0002852302;-0.0000343085,-0.0000607766,-0.0001074864;-0.0003052263,-0.0009971780,-0.0001274081;-0.0003812425,0.0004036326,0.0012425539;0.0001269266,0.0010836252,0.0004961577;0.0003661084,0.0001781309,-0.0009517387;-0.0006241803,0.0005151552,0.0003292277;-0.0000467112,0.0003398855,-0.0001379990;0.0000727530,0.0004049845,-0.0003728514;-0.0007528710,-0.0002499784,0.0003839442;0.0011082356,-0.0005918298,0.0003901379;0.0052092045,0.0009083054,0.0002898207;-0.0030026013,-0.0031808353,-0.0002008084;-0.0022199924,0.0014885647,0.0000181271;-0.0003112965,0.0000052551,-0.0001433863;-0.0002167442,-0.0000797316,0.0002113490;-0.0003638830,-0.0005203755,-0.0005641229",-0.1602612268,-0.4442037759,0.4061048493,0.8165263167,-0.0159494319,0.019075771,1.0130319849,0.01940356,1.0908093067,0.005295736611713039,-20015.00638800272,"-0.1011520763,-0.0338899812,-0.0795185198;-0.0504694537,0.0968344560,0.1978728715;0.0140185409,-0.0020352371,-0.0433322322;0.0245114195,-0.1092035101,-0.1386667986;0.0375645398,-0.0141274173,0.0281430454;0.0527371144,0.0347085107,0.0246682458;0.0087741183,-0.0062281077,0.0356282720;0.0855556385,0.1490743955,-0.0425424049;-0.1125547239,-0.2477858337,-0.0533576707;0.0343134958,0.2034437531,0.1337774446;-0.0269182936,0.0853923488,0.0152421990;-0.0476376327,-0.0590524384,-0.0188473131;-0.0433729911,-0.0144855177,-0.0070274137;-0.0124062546,-0.0438970913,0.0441217249;-0.1251991307,-0.1120231703,0.1732486496;0.0083581962,0.1558062730,-0.0928929175;0.1308117545,-0.1605787954,-0.0467830971;0.0057266497,0.0065042108,-0.0319409986;0.0313199351,0.0544938108,-0.0367484161;-0.0053330584,0.0173278472,-0.0365017845;0.0913522124,-0.0002785055,-0.0245428860",-0.17015523953100392,-0.4197066994352683,0.39179939783724504,0.8137718213812491,-0.017286735680052193,0.02409971328082017,1.029140568242268,0.020550231223509144,1.087012727442932,0.27733269963508195
05c-nitromethane,14,21,-20015.185591613958,"-0.0020893802,0.0013042399,0.0018002797;0.0003342172,-0.0000905627,-0.0006267090;-0.0002408690,0.0004082907,0.0001460959;0.0004359838,-0.0000801306,-0.0000490866;0.0001220953,-0.0010656844,-0.0009180379;0.0002278151,0.0003115994,-0.0002687066;0.0015440462,-0.0008934601,0.0002870837;-0.0029405693,0.0001230947,-0.0009893431;0.0003603533,0.0009449926,-0.0019932988;0.0001210690,-0.0000093924,0.0011568686;-0.0003332089,-0.0012846787,0.0001766740;0.0007183632,-0.0002534675,0.0001560819;0.0016201688,0.0001698479,0.0010229904;-0.0000829047,-0.0002212922,0.0003250436;0.0005457273,0.0002216471,0.0001674080;0.0004164206,0.0011636571,-0.0016244981;0.0007680261,-0.0009716476,0.0015500638;-0.0001206832,0.0002729049,-0.0005165802;-0.0009504795,-0.0004645729,0.0000194283;-0.0000874840,0.0005642765,0.0004949525;-0.0003687072,-0.0001496613,-0.0003167082",-0.3539314032,-0.383977392,0.1108253616,0.8841292587,0.016609491,-0.0553991148,1.0048554567,0.1043441786,1.0384018284,0.0031049798522354683,-20014.93343574643,"-0.0611506874,-0.1167142071,0.0937348207;0.0020870629,0.0742223269,-0.1028667040;-0.0323560387,0.0001106018,0.0048197124;-0.0085302915,0.0011004817,0.1130489452;0.0189393137,0.0458354424,-0.0202143414;0.0134774339,0.0371390280,-0.0249144725;-0.0057589120,0.0257915426,-0.0427499202;0.1787192772,0.0956908074,-0.0250568422;-0.2056339613,-0.2955648709,0.1620854325;0.0194346560,0.1204292212,-0.0712108006;0.0882713312,0.0813516944,-0.0023328373;-0.0171071504,0.0059604987,-0.0088515558;-0.0811137637,0.0214863780,-0.0247446229;-0.0116910032,-0.0148520430,0.0140956736;-0.0914691534,-0.1243759817,0.0168140767;0.1401587590,0.0384680861,-0.0032020516;-0.0389287109,-0.0610732213,-0.0935116810;0.0127616764,-0.0344291651,0.0327681202;0.0455626117,0.0225569114,0.0118345454;0.0267432466,0.0415839775,-0.0307317392;0.0075843038,0.0352824909,0.0011862421",-0.3479537063791403,-0.38466720261649795,0.11147502269060858,0.9012514995713856,0.018374330132796265,-0.05655969509466321,1.02389040171348,0.10332465751162051,1.0536158250117373,0.3948615027550788
06a-acetic_acid,15,24,-18714.893373614552,"0.0006667870,0.0011947917,0.0006848556;0.0002971962,-0.0003270900,-0.0003967325;0.0021742561,-0.0001188447,0.0006899942;-0.0035713667,-0.0021038027,-0.0016387827;0.0008266003,0.0036532484,0.0013526744;0.0003829744,-0.0002958031,-0.0005742227;-0.0003978454,-0.0009061810,-0.0001175141;0.0007072127,-0.0010036281,0.0000442410;0.0008123163,0.0027966245,0.0011119189;-0.0006849068,-0.0021619992,-0.0004684871;0.0006507667,0.0005970431,0.0006111577;-0.0006061644,0.0006405789,-0.0011090350;-0.0008563549,-0.0011567043,-0.0001836879;0.0005064909,0.0002291816,0.0000621632;0.0001401879,-0.0001388422,0.0009987863;-0.0004653042,0.0007908052,0.0002055254;-0.0002855390,-0.0017992947,-0.0015130653;-0.0010404349,-0.0012793343,-0.0013482489;-0.0011130287,-0.0031803495,-0.0032599327;0.0012893944,0.0056888682,0.0047538624;0.0017670797,0.0005615246,-0.0012340316;-0.0003025752,0.0001017633,0.0007739364;-0.0000229339,-0.0007790113,0.0000262327;-0.0008748090,-0.0010035444,0.0005283924",0.4214010208,0.2319531176,-0.3002526211,1.1406323071,0.0426290406,-0.0633265903,0.9321580395,-0.1354397792,1.038852026,0.007524956281192361,-18714.839828240136,"0.0498459799,-0.0035592136,-0.0154408812;-0.0225267733,0.0076003382,-0.0064737002;0.0100442766,-0.0145435074,-0.0316115371;0.0153507412,0.0127976295,-0.0268341976;0.0576448384,0.0305840792,-0.0542081294;-0.0128209981,-0.0132957617,0.0160189961;-0.0415884250,-0.0121412145,0.0192241580;-0.0478371715,-0.0135383325,0.0223066986;0.0048544114,-0.0547534617,-0.0330688479;-0.0338701754,0.0684456089,0.0333558313;0.0068959825,-0.0011877150,-0.0046422437;0.0476476131,0.0292556854,0.0787698659;0.0225899320,0.0206013206,0.0354139254;-0.0099516621,0.0014374766,-0.0188423082;0.0034338151,0.0085176573,0.0068387234;-0.0209523192,-0.0074361733,0.0003363207;-0.0216970477,0.0415107082,0.0001732948;-0.0108836489,-0.0034988934,-0.0084227005;-0.0162299284,0.0042773871,-0.0178877678;-0.0034421896,-0.0847513422,0.0360609885;0.0111395140,-0.0150390749,-0.0373255190;-0.0119436822,0.0063244691,0.0141878433;0.0149193980,0.0052404807,-0.0108101817;0.0093775194,-0.0128481507,0.0028813682",0.4184910269786213,0.22734681508961033,-0.292103855331729,1.1427138639035574,0.038840524805569196,-0.061103386041717014,0.9313512476023538,-0.13810604136653012,1.0391329212693627,0.09659649029215502
06b-acetic_acid,16,24,-18715.055081075297,"-0.0003074036,-0.0000581735,-0.0004152075;-0.0000991979,0.0000634319,-0.0000009140;-0.0000025226,-0.0000122896,0.0000370078;-0.0000185019,0.0000011810,-0.0000859390;0.0007217211,-0.0001085488,0.0008164821;0.0000240872,0.0000237116,0.0000194110;-0.0000158350,-0.0000176734,-0.0000120105;0.0000183203,-0.0000021758,-0.0000157070;-0.0001239749,-0.0000190662,-0.0000074879;0.0000734921,0.0000721275,-0.0001010728;0.0001101645,-0.0000629746,0.0001528466;0.0002880043,0.0000027274,0.0001075297;0.0000323090,0.0000215900,0.0000308915;-0.0000517264,-0.0000803115,0.0001221112;0.0000859890,0.0000334761,-0.0000876711;-0.0003145978,-0.0000177638,-0.0001195619;0.0003532717,-0.0000590557,0.0003568707;-0.0004479998,0.0000761357,-0.0000270968;-0.0000468772,0.0001529386,-0.0004796617;0.0001558972,-0.0000385646,0.0001467464;-0.0002658677,0.0000531380,-0.0002931439;-0.0000502269,0.0000575670,0.0000163758;0.0000040398,-0.0000542556,-0.0000595587;-0.0001225642,-0.0000271704,-0.0001012401",0.3836349556,0.3512718734,-0.4437318462,0.9331790017,0.0142975666,-0.2232669283,1.1991648318,0.0195329919,1.0897125169,0.0010951288544217342,-18715.003219127993,"0.0206629152,-0.0017928166,-0.0183046640;-0.0077414448,-0.0246084639,0.0057908984;0.0058528776,-0.0393282343,-0.0117356893;-0.0064644572,-0.0218626795,0.0022512692;0.0077489362,0.0457513250,-0.0014357158;-0.0065334076,-0.0002568001,-0.0104116489;0.0117826610,-0.0035494724,0.0043796533;-0.0057971811,0.0176980314,0.0106142992;0.0047673452,0.0290099593,-0.0061523253;0.0019071399,0.0333135455,-0.0000814451;0.0037967729,0.0045408976,-0.0041183913;0.0132620892,0.0356034851,-0.0171552049;0.0021154989,-0.0183031588,-0.0035414259;-0.0159334130,-0.0431263842,0.0048963728;-0.0019024285,-0.0438996571,0.0155535296;-0.0032127948,0.0051990630,0.0049183078;0.0175176487,-0.0498157991,-0.0226533224;-0.0069009063,0.0994508827,0.0304673796;0.0040399743,-0.0719298492,-0.0148308286;-0.0071596397,-0.0025591901,0.0031761724;0.0001798542,-0.0111047857,-0.0146759684;-0.0142833432,0.0393377888,-0.0004399155;0.0013183478,0.0369414451,0.0184722943;-0.0190230446,-0.0147091326,0.0250163687",0.3833140381807593,0.3470983981588926,-0.4418361199944426,0.9297084171521697,0.0130756983212248,-0.22597315297412318,1.195492261065371,0.02170436477698994,1.087909992287636,0.1042418428060374
06c-acetic_acid,17,24,-18714.928691117548,"-0.0000850719,-0.0000477104,-0.0000625402;0.0000173926,-0.0000209265,0.0000639731;-0.0002621112,-0.0000559366,-0.0002170963;-0.0002640759,-0.0002259791,0.0000920892;0.0000346774,-0.0000835948,-0.0000295783;-0.0000628052,0.0000268488,-0.0000233681;0.0001805045,0.0001022485,-0.0001862491;-0.0000449274,0.0000499389,-0.0000808670;-0.0002379075,-0.0003018776,-0.0004784868;0.0000011080,0.0000504744,0.0001135076;-0.0000157862,-0.0000854016,-0.0001098697;0.0000299352,-0.0000721362,-0.0000112247;0.0005060669,0.0003363916,0.0008939323;0.0000193370,-0.0000811049,-0.0000317915;0.0000247150,-0.0000120284,-0.0000313109;-0.0000248507,-0.0001312782,-0.0000326660;0.0000146251,0.0004096265,0.0004513467;-0.0002101047,-0.0001524878,0.0000297161;-0.0000486937,0.0001247102,0.0000130451;-0.0000539183,0.0000288757,0.0000843433;0.0004005973,-0.0003028009,-0.0006642786;0.0000515157,0.0001012179,0.0000683250;0.0000258684,0.0001887891,0.0001044847;0.0000039102,0.0001541405,0.0000445641",-0.0417407665,-0.1451805711,-0.1222566133,1.0300732633,-0.0694088135,0.0400675315,1.0958243039,-0.0811251677,1.0356575386,0.0010809153402600317,-18714.91127064545,"-0.0275010897,0.0437418357,-0.0281639051;0.0238822349,-0.0314224547,-0.0000072847;-0.0786884716,0.0085164650,0.0600349571;-0.0388933440,0.0636578735,0.0070114002;0.0188437115,-0.0181935565,-0.0092265618;0.0335094256,-0.0602751227,0.0097828494;-0.0083991478,0.0005260913,-0.0003383819;0.0469535853,-0.0189596359,0.0132572634;0.0121881496,0.0494169820,0.0096925359;-0.0124088366,-0.0559283183,0.0048248623;0.0372696105,0.0064475138,-0.0097462362;-0.0224459306,0.0077044102,-0.0091793020;0.0583209732,-0.0142991784,-0.0258320785;-0.0007040566,0.0016304302,-0.0122443302;0.0035884486,0.0084672945,0.0092280655;-0.0064925388,-0.0100863404,0.0109800145;-0.0259993203,-0.0150146391,-0.0315760834;0.0063933019,0.0348562632,0.0391738229;-0.0130877107,0.0083028169,0.0099202515;0.0062711058,0.0251791541,0.0051976452;-0.0244720461,-0.0166364426,-0.0662899453;-0.0072989379,-0.0074276105,0.0096111168;0.0086642569,0.0056633755,-0.0057243702;0.0105066269,-0.0158672069,0.0096136946",-0.041076927665890176,-0.1434636889500038,-0.11097351832900625,1.0308684208829253,-0.0705211340729005,0.0401219089830355,1.0959149642325174,-0.078208245721543,1.0360912953601216,0.09934083659467441
07a-oxalic_acid,18,24,-30906.95629171414,"-0.0000417154,-0.0000188226,-0.0000275282;-0.0000233986,0.0000017757,0.0000188834;0.0000519315,-0.0000283186,0.0000053660;0.0000372111,-0.0000427363,0.0000076272;-0.0002310909,0.0000290626,0.0000043313;0.0000633416,-0.0000471762,-0.0002101855;0.0001030790,0.0000445330,-0.0000432521;0.0000269500,-0.0000029184,-0.0000123508;0.0000512855,0.0001453554,0.0001305346;-0.0000626847,-0.0003305698,-0.0001380457;0.0001112055,-0.0001261552,-0.0000909075;-0.0001315772,0.0002208476,0.0000077624;0.0000667683,-0.0000305825,0.0000180522;-0.0000248087,0.0000039246,0.0000710845;-0.0000133550,-0.0001222057,-0.0000207961;0.0000314321,-0.0000428082,0.0000183918;-0.0001832530,0.0001535540,0.0000426732;-0.0000624225,0.0000460922,0.0000120787;-0.0000045350,0.0000220364,-0.0000133201;0.0000002889,0.0000317487,0.0000190619;0.0001691981,-0.0001309310,-0.0004076623;-0.0000845165,0.0000034669,0.0003258835;-0.0002018596,0.0001140529,-0.0001100226;0.0003525263,0.0001067744,0.0003923395",-0.1874229818,0.0986649746,-0.1415337733,1.2096076726,0.010557864,-0.2359700208,1.2839698128,-0.1156701304,1.249729936,0.0005381503952867638,-30906.962794343493,"0.1717975920,-0.0067953381,0.1140890045;0.0911998849,-0.0646488805,0.0604137535;-0.0751695224,-0.0093322633,-0.0390804669;-0.0637288233,0.1016073543,-0.0883754103;-0.2637139874,0.0842425970,-0.0091832551;0.1546496933,-0.0338719530,-0.0384352696;0.1273980678,0.0005482852,-0.0460456535;-0.0389123176,0.0065602240,-0.0046533145;-0.0523071909,0.0725837647,0.0377722626;0.1118574361,-0.0283037702,-0.1187311399;0.0816846367,-0.0406901209,-0.0507297777;-0.0098925524,-0.0396475239,0.0315539703;0.0958162421,-0.0560897599,0.0186566726;-0.1016118610,0.0579757936,0.0281674326;-0.0886827440,0.0661822952,0.0671376001;0.0120621843,-0.0414949139,-0.0484536713;-0.0170034131,0.0494223880,0.0845329864;-0.0479366320,-0.0320579846,0.0207909299;0.0419959779,0.0077088201,-0.0672111663;0.0542868325,0.0089721106,-0.0725478884;0.0731731480,-0.1051713507,-0.0690115566;-0.1264815133,-0.0249755400,0.0687872535;-0.0287146318,0.1651596562,0.0067127998;-0.1017665064,-0.1378838897,0.1138439041",-0.18047092123906783,0.1136565072316654,-0.14804324785675008,1.2107848845785292,0.003932392513379727,-0.22861008241362,1.2777748813161753,-0.11603838458948729,1.2446451008431938,0.27699497191740036
07b-oxalic_acid,19,24,-30907.080447275326,"-0.0003665319,0.0004332568,0.0004092531;-0.0009952080,0.0012879362,0.0020107502;0.0030760636,-0.0023268415,-0.0016439839;-0.0007324090,-0.0009109729,-0.0015112429;0.0009162640,-0.0007150541,-0.0010675292;-0.0007982695,0.0007420830,0.0003459011;-0.0013966360,0.0012461260,0.0019241625;0.0007096285,-0.0009589887,-0.0002882316;0.0004273646,-0.0005149971,0.0015229562;0.0000309168,-0.0002062286,0.0012653222;-0.0002404811,0.0010237524,-0.0032218407;-0.0001406661,0.0001980817,0.0001562301;0.0009328841,0.0008307245,-0.0006383097;0.0009231951,-0.0004642159,-0.0023370698;-0.0012409627,-0.0008823758,0.0026617954;-0.0006265539,0.0007276385,0.0013546002;-0.0012019062,0.0003964992,-0.0005066202;-0.0024166547,-0.0008201749,-0.0008743670;0.0027350534,-0.0001138654,0.0020067690;0.0009191109,0.0013265409,-0.0004669371;-0.0001539756,-0.0001855396,-0.0007790958;-0.0005568178,-0.0005994048,0.0001655229;-0.0002586518,0.0003295248,-0.0002692541;0.0004552434,0.0001564947,-0.0002187823",-0.0679675765,-0.361681576,0.0785667299,1.0165448348,-0.0872658133,-0.0015874256,1.2626269234,0.0339114481,1.4193450722,0.004192736779339531,-30907.07002915106,"-0.0273790133,0.0495807628,-0.0935554018;-0.0775017459,0.0248945762,-0.0896642682;0.0647862649,-0.0668806784,-0.0021343737;-0.0529498576,-0.0298992372,0.0696444462;-0.0169457783,-0.0263761699,0.1841428235;0.1288831756,-0.0889988914,0.0228038272;-0.0218659408,0.0804552057,-0.0391697187;-0.0456462440,0.0109298283,-0.0683114461;0.0966759660,0.0628703602,0.0893630096;0.0637650433,0.0784304533,0.1292722184;-0.1173933575,-0.0611514821,-0.1589745910;0.0043949237,-0.0521480512,-0.0230869619;-0.0154361203,-0.0746953463,-0.0395035909;-0.0366251592,-0.0456343395,-0.0696829585;-0.0596936536,0.0191614529,0.1291638586;0.0912356171,-0.0340734673,0.1191594231;-0.0063106127,0.0821142174,0.0135647142;0.0004324080,-0.0233605052,-0.0279756288;-0.0465267808,-0.0040567491,-0.1070887751;0.0321084484,0.0660623207,0.0670322847;0.0203121880,-0.0681563226,-0.0591000489;0.0334719273,0.0037538615,-0.1896761511;0.0198169191,0.0803121462,0.0514886584;-0.0316086174,0.0168660551,0.0922886506",-0.09277672352491302,-0.34422238747569933,0.06940308607207293,1.0206901806786592,-0.0832898768357328,-0.0015996403427226819,1.2598648182264698,0.03766140833439905,1.4070822260023395,0.20686620005887243
07c-oxalic_acid,20,24,-30907.216506646222,"-0.0001505315,-0.0000961628,0.0003501580;0.0000916159,-0.0002233406,0.0002162600;-0.0001712246,0.0004033149,-0.0005711901;-0.0000174231,-0.0000096854,0.0000027694;-0.0000416857,0.0001178665,0.0000495208;0.0013937403,-0.0015914485,0.0011479227;-0.0000067659,-0.0000830534,0.0000145087;-0.0021577159,0.0023938439,-0.0018167184;0.0006023821,-0.0013018992,0.0009025963;0.0000491265,0.0000145533,-0.0000063887;0.0000462101,0.0003946863,-0.0003178150;0.0003029314,-0.0001477871,0.0002855244;-0.0000635965,0.0000098795,-0.0000455916;-0.0000869426,0.0000764094,0.0000145647;-0.0002162949,-0.0000034025,-0.0000097929;-0.0000918023,0.0000328552,-0.0000614332;0.0001424334,0.0001705900,0.0000719366;0.0001025887,-0.0000225632,0.0000490800;-0.0000225227,-0.0003325908,-0.0000177756;0.0000527980,0.0000926577,0.0000190637;-0.0004792354,0.0000188419,0.0000368544;-0.0000776472,0.0001487435,0.0001857997;0.0003451338,-0.0000545820,-0.0003149568;0.0004544263,-0.0000077265,-0.0001848968",-0.1098219982,-0.0216270101,0.2717720898,0.9830054235,-0.0798014008,0.0251976503,1.4112777072,0.0901992951,1.3382577906,0.0036995529821288653,-30907.214629849026,"-0.0118008189,-0.1579601647,-0.0329399747;0.0336467464,-0.1570469503,0.0166626365;0.0056635062,0.1512834278,-0.0537098061;-0.0411601433,0.0634074086,0.0376555935;0.0269143496,-0.0441187302,0.0094259466;-0.0682937632,-0.0103120894,-0.0023648984;0.1007815709,0.0877339249,0.0522605270;-0.0806064607,-0.0452517770,-0.0234464251;0.0675017542,-0.0323445567,-0.0320196416;0.0863066263,0.1023438056,-0.0193183228;-0.1086589758,0.0347485323,0.0735019829;-0.0429566282,-0.1143833551,0.0471405196;-0.0216167109,0.0164957843,0.0453012472;-0.0501166541,0.0544201154,0.0880569394;0.0522702362,0.0532722689,-0.0901293620;0.0210493531,-0.0571829401,-0.0087911227;0.0228702554,-0.0452409763,0.0900565629;0.0169875980,0.0267657556,0.1456104198;0.0313408736,0.0315905699,-0.0973430965;-0.0454725783,-0.0101317781,-0.0818201334;-0.0123208673,0.0222285418,-0.1851807259;-0.0534997312,0.0431375522,0.0424831646;0.1060041798,-0.0267121579,0.1152725772;-0.0348337178,0.0132577885,-0.1363646078",-0.10830089165352283,0.002333068668460652,0.2932811446462512,0.9897681066057101,-0.07742275402357394,0.029840019649320725,1.3981818145767815,0.08761687222669852,1.3333386028645604,0.1869165939356212
