name,frame_index,n_atoms,ref_energy_eV,ref_forces_eVA_full,ref_dipole_x_eA,ref_dipole_y_eA,ref_dipole_z_eA,ref_alpha_xx_eA2V,ref_alpha_xy_eA2V,ref_alpha_xz_eA2V,ref_alpha_yy_eA2V,ref_alpha_yz_eA2V,ref_alpha_zz_eA2V,ref_fmax_eVA,pred_energy_eV,pred_forces_eVA_full,pred_dipole_x_eA,pred_dipole_y_eA,pred_dipole_z_eA,pred_alpha_xx_eA2V,pred_alpha_xy_eA2V,pred_alpha_xz_eA2V,pred_alpha_yy_eA2V,pred_alpha_yz_eA2V,pred_alpha_zz_eA2V,pred_fmax_eVA
04b-acetonitrile,10,18,-10845.403191883344,"-0.0008391230,-0.0000511464,-0.0010866869;-0.0005437066,-0.0012681486,0.0002093224;0.0001524020,0.0005933597,0.0000104644;0.0004997295,0.0003779158,0.0013166248;0.0001064685,0.0004615032,-0.0000987545;0.0002486033,0.0001839596,-0.0001329994;0.0000689412,0.0004974187,-0.0002894597;0.0000668803,0.0001521625,-0.0007713134;-0.0003505946,-0.0006452999,0.0004156164;0.0006213027,-0.0001422481,0.0001091421;-0.0001417108,-0.0004583840,-0.0000616231;0.0000910153,-0.0001315246,0.0005537449;-0.0003515383,-0.0005283278,-0.0034523062;0.0004142825,-0.0003794839,0.0019696996;-0.0001931264,0.0006818971,-0.0006383934;-0.0004071069,0.0004575752,0.0006455590;0.0000082961,0.0002954566,0.0002259632;0.0005489858,-0.0000966848,0.0010754010",-0.7269335541,-0.3682011165,-0.1225647542,0.8887933362,0.1286970573,0.013302391,0.9534859683,0.0587367457,0.8138817119,0.0035101463700504248,-10845.342339787949,"-0.0224298365,0.0130635929,-0.0238383406;-0.0075553304,-0.0117696404,0.0258129262;0.0088742709,-0.0225668389,0.0217902877;0.0129938944,0.0087417272,0.0288842926;-0.0185149751,0.0006616995,0.0098139819;0.0143620520,-0.0034593229,-0.0146984297;0.0048423228,-0.0001714469,0.0192795620;0.0157005310,0.0164260244,-0.0321691684;-0.0063264948,-0.0066978515,0.0003349998;0.0025624683,0.0007093427,0.0104722749;-0.0389432727,0.0006360966,-0.0161286024;0.0089878321,-0.0094231002,-0.0021792443;-0.0019703472,0.0146779699,0.0242486061;-0.0034221826,-0.0060413549,-0.0140554430;0.0321421200,0.0094938701,-0.0223438871;0.0018524229,-0.0066936058,-0.0073030055;-0.0047745341,0.0010682870,0.0065510075;0.0016190591,0.0013445512,-0.0144718177",-0.720610314149842,-0.3677027970327007,-0.11894787546951036,0.8966218676224937,0.127575631404799,0.01509824478707488,0.9561306504073105,0.054876140086820596,0.8201318744868604,0.04215584088825074
04c-acetonitrile,11,18,-10845.373456259274,"0.0004462267,0.0000688515,-0.0000763593;0.0001149092,-0.0001003213,0.0002543260;-0.0001356251,-0.0001150891,-0.0000618035;-0.0001146447,-0.0000685766,-0.0002001720;0.0000366711,-0.0001086143,-0.0000546737;0.0000452691,0.0001075588,-0.0000255063;-0.0001151399,0.0001172793,-0.0001354397;-0.0007212186,0.0003740154,0.0000191616;0.0002358441,-0.0001132279,0.0002462858;-0.0001399296,-0.0001449250,0.0000895268;-0.0002080758,0.0001145870,-0.0002118319;0.0004734804,-0.0001141424,-0.0000275200;0.0000792857,0.0000098069,-0.0000903849;0.0002528411,-0.0000305907,0.0000236302;-0.0002954546,-0.0000279371,0.0001401335;-0.0000208521,-0.0000093815,0.0000764765;0.0000447735,0.0000530033,0.0000720976;0.0000216396,-0.0000122955,-0.0000379456",0.0226278356,-0.7257268173,-0.0945737605,0.6921936961,-0.0132018634,0.0128441851,0.9587070718,-0.0545371742,1.0719328479,0.0008126567266304267,-10845.280139522001,"-0.0004095354,0.0069719603,-0.0271745979;0.0002384269,0.0085288273,0.0154612290;0.0020435706,-0.0533133072,-0.0083359748;-0.0009191155,0.0281050562,0.0028414456;-0.0018545812,-0.0043431393,-0.0128695112;0.0015137567,-0.0042211842,-0.0130132961;0.0006724062,0.0084087292,-0.0196333644;0.0085123991,0.0196249442,0.0189665687;0.0008090154,0.0257732191,0.0194776109;0.0123068279,-0.0089968562,-0.0090748335;-0.0214642903,-0.0194907627,-0.0103900969;-0.0012210798,-0.0246096206,0.0122856701;-0.0005218083,0.0244492670,0.0105425465;0.0015136429,-0.0585096319,-0.0049518738;0.0002694711,0.0098993710,-0.0034534914;-0.0022264437,0.0480788996,0.0141803643;0.0107827787,-0.0028597080,0.0066934948;-0.0100454413,-0.0034960636,0.0084481102",0.02161511972520643,-0.7177524589009934,-0.09740157946426771,0.6864429905014549,-0.013036633372311738,0.012982183358372526,0.9525373964412331,-0.052173923752966526,1.0764968203192375,0.058738311154342526
05a-nitromethane,12,21,-20015.21854343367,"-0.0021772439,-0.0042107012,-0.0005323912;0.0047320540,0.0027738055,-0.0002342635;-0.0017443278,-0.0002967235,-0.0008368557;-0.0021634159,0.0001053896,0.0004841723;0.0008496223,0.0009341871,0.0004062426;-0.0000911988,0.0010555155,0.0010667841;0.0001373431,0.0001192859,-0.0001406118;-0.0065599847,-0.0072918481,0.0003929848;-0.0009588513,-0.0004861795,0.0015137327;0.0016704983,0.0017629470,-0.0018241241;0.0001692018,0.0001851341,-0.0006069616;0.0002103177,-0.0006131677,0.0007774302;0.0095314389,0.0117144411,-0.0023716460;0.0007065611,0.0000575230,-0.0001719171;0.0062990382,-0.0005016586,-0.0044617467;-0.0008171718,-0.0002925968,0.0037144392;0.0000398606,0.0012895886,-0.0006633274;-0.0023491968,-0.0043885538,-0.0010191561;-0.0010367564,0.0009311342,0.0006411727;-0.0076136438,-0.0024058471,0.0025083427;0.0011658552,-0.0004416751,0.0013577013",0.3263211425,-0.0847419088,0.5960373592,0.9897779066,0.0691174472,-0.0681403463,0.8881505426,0.046840312,1.05710179,0.015287287612232539,-20015.134783631358,"0.0242035581,-0.0130270095,0.0288718537;-0.0205016249,-0.0214768016,-0.0505116949;0.0422432733,0.0152269782,0.0330516871;-0.0389612128,-0.0061239436,-0.0128218776;0.0080081680,-0.0131305164,0.0081863326;0.0016095394,0.0295613858,0.0122274887;-0.0149564504,-0.0172765703,-0.0072546827;0.0022942829,-0.0119922049,-0.0014399377;-0.0081320973,0.0462880696,0.0494985248;0.0582140067,-0.0171392470,-0.0320957783;-0.0128348965,0.0175382486,0.0063287890;0.0082499430,0.0037232017,0.0067363598;-0.0310183949,-0.0038543457,0.0007632471;-0.0002706670,0.0076443942,-0.0053028511;0.0274009802,-0.0044507415,-0.0048923639;-0.0586122112,-0.0320508363,0.0317663797;-0.0240777583,0.0491790869,-0.0426830459;0.0130727462,-0.0150377106,-0.0284096318;-0.0032813325,-0.0039006159,0.0123836184;0.0153419970,-0.0103985325,-0.0076634751;0.0120081509,0.0006977107,0.0032610583",0.31180271723272623,-0.10499068157005115,0.5790567584432994,0.9999662274056681,0.07390985886163283,-0.06844248656640783,0.8925421079195909,0.049427629978275975,1.0479249353244782,0.07397128018919168
05b-nitromethane,13,21,-20015.220539383656,"0.0023129690,0.0029733056,0.0009467988;-0.0011726083,-0.0011788483,-0.0023177178;-0.0014624182,0.0002956956,-0.0001775869;0.0020237341,-0.0007242870,0.0010782185;-0.0003258485,-0.0010127002,-0.0002852302;-0.0000343085,-0.0000607766,-0.0001074864;-0.0003052263,-0.0009971780,-0.0001274081;-0.0003812425,0.0004036326,0.0012425539;0.0001269266,0.0010836252,0.0004961577;0.0003661084,0.0001781309,-0.0009517387;-0.0006241803,0.0005151552,0.0003292277;-0.0000467112,0.0003398855,-0.0001379990;0.0000727530,0.0004049845,-0.0003728514;-0.0007528710,-0.0002499784,0.0003839442;0.0011082356,-0.0005918298,0.0003901379;0.0052092045,0.0009083054,0.0002898207;-0.0030026013,-0.0031808353,-0.0002008084;-0.0022199924,0.0014885647,0.0000181271;-0.0003112965,0.0000052551,-0.0001433863;-0.0002167442,-0.0000797316,0.0002113490;-0.0003638830,-0.0005203755,-0.0005641229",-0.1602612268,-0.4442037759,0.4061048493,0.8165263167,-0.0159494319,0.019075771,1.0130319849,0.01940356,1.0908093067,0.005295736611713039,-20015.147536896533,"-0.0034068651,-0.0239025562,-0.0115303319;-0.0370796808,0.0316368838,0.0652915983;0.0577549696,0.0203789504,-0.0315959273;0.0052829873,0.0163618326,-0.0161580681;-0.0083140250,-0.0114274782,-0.0180682566;-0.0005197015,-0.0084667392,-0.0003444510;-0.0078423662,-0.0018319036,0.0128314749;-0.0138424958,0.0091767264,0.0043264911;-0.0110903666,-0.0176928515,0.0322413437;-0.0199692779,-0.0196367526,-0.0213002527;0.0352355464,0.0085089128,0.0034520098;-0.0096316962,-0.0161616947,-0.0106704466;0.0003187678,0.0240509372,-0.0077141145;0.0146948090,0.0073679444,0.0107249472;-0.0196922305,-0.0235471988,0.0136679536;0.0029140333,0.0229440558,-0.0270115539;0.0201755484,0.0299753513,-0.0189484849;-0.0078290037,-0.0445181160,0.0075475163;-0.0052934377,0.0244650953,-0.0050702596;-0.0179590731,-0.0061681407,0.0046220366;0.0260935584,-0.0215132584,0.0137067758",-0.17015523953100367,-0.4197066994352683,0.3917993978372455,0.8137718213812494,-0.017286735680052203,0.024099713280820164,1.0291405682422683,0.020550231223509133,1.0870127274429322,0.08147875765555582
05c-nitromethane,14,21,-20015.185591613958,"-0.0020893802,0.0013042399,0.0018002797;0.0003342172,-0.0000905627,-0.0006267090;-0.0002408690,0.0004082907,0.0001460959;0.0004359838,-0.0000801306,-0.0000490866;0.0001220953,-0.0010656844,-0.0009180379;0.0002278151,0.0003115994,-0.0002687066;0.0015440462,-0.0008934601,0.0002870837;-0.0029405693,0.0001230947,-0.0009893431;0.0003603533,0.0009449926,-0.0019932988;0.0001210690,-0.0000093924,0.0011568686;-0.0003332089,-0.0012846787,0.0001766740;0.0007183632,-0.0002534675,0.0001560819;0.0016201688,0.0001698479,0.0010229904;-0.0000829047,-0.0002212922,0.0003250436;0.0005457273,0.0002216471,0.0001674080;0.0004164206,0.0011636571,-0.0016244981;0.0007680261,-0.0009716476,0.0015500638;-0.0001206832,0.0002729049,-0.0005165802;-0.0009504795,-0.0004645729,0.0000194283;-0.0000874840,0.0005642765,0.0004949525;-0.0003687072,-0.0001496613,-0.0003167082",-0.3539314032,-0.383977392,0.1108253616,0.8841292587,0.016609491,-0.0553991148,1.0048554567,0.1043441786,1.0384018284,0.0031049798522354683,-20015.13361122903,"-0.0534539863,-0.0040641636,0.0336207627;0.0946529751,-0.0010942685,-0.0649290111;-0.0126050464,0.0011379735,0.0237200241;-0.0033704615,-0.0239104191,0.0033736478;0.0087119977,0.0048380394,0.0032341788;0.0101604292,-0.0261076015,0.0077840474;-0.0007516753,0.0003462488,-0.0116917928;-0.0115066575,0.0143305389,0.0021090395;-0.0347931213,-0.0363809495,0.0372148807;-0.0123358935,0.0562872913,0.0001609221;0.0237767358,0.0137388492,-0.0287063258;-0.0131248839,0.0127226004,0.0017778909;-0.0061652630,-0.0020910171,-0.0154450188;0.0120711393,0.0072320009,-0.0026431446;0.0184818735,-0.0542767554,-0.0188361076;0.0398276758,0.0821197644,0.0002785739;-0.0032507231,-0.0342095265,0.0340717192;-0.0285187282,-0.0139630959,-0.0202727314;0.0074079939,0.0011453709,0.0061476156;-0.0054384059,0.0066661362,-0.0076228216;-0.0297759744,-0.0044670168,0.0166536510",-0.3479537063791404,-0.3846672026164979,0.11147502269060852,0.9012514995713857,0.018374330132796206,-0.05655969509466321,1.02389040171348,0.10332465751162052,1.0536158250117373,0.11478745401310823
06a-acetic_acid,15,24,-18714.893373614552,"0.0006667870,0.0011947917,0.0006848556;0.0002971962,-0.0003270900,-0.0003967325;0.0021742561,-0.0001188447,0.0006899942;-0.0035713667,-0.0021038027,-0.0016387827;0.0008266003,0.0036532484,0.0013526744;0.0003829744,-0.0002958031,-0.0005742227;-0.0003978454,-0.0009061810,-0.0001175141;0.0007072127,-0.0010036281,0.0000442410;0.0008123163,0.0027966245,0.0011119189;-0.0006849068,-0.0021619992,-0.0004684871;0.0006507667,0.0005970431,0.0006111577;-0.0006061644,0.0006405789,-0.0011090350;-0.0008563549,-0.0011567043,-0.0001836879;0.0005064909,0.0002291816,0.0000621632;0.0001401879,-0.0001388422,0.0009987863;-0.0004653042,0.0007908052,0.0002055254;-0.0002855390,-0.0017992947,-0.0015130653;-0.0010404349,-0.0012793343,-0.0013482489;-0.0011130287,-0.0031803495,-0.0032599327;0.0012893944,0.0056888682,0.0047538624;0.0017670797,0.0005615246,-0.0012340316;-0.0003025752,0.0001017633,0.0007739364;-0.0000229339,-0.0007790113,0.0000262327;-0.0008748090,-0.0010035444,0.0005283924",0.4214010208,0.2319531176,-0.3002526211,1.1406323071,0.0426290406,-0.0633265903,0.9321580395,-0.1354397792,1.038852026,0.007524956281192361,-18714.890276107602,"0.0185783305,-0.0036191619,0.0020916215;-0.0139844545,-0.0041832881,0.0068266782;-0.0022778600,-0.0089251211,-0.0001602148;0.0034949654,-0.0146136764,0.0012307457;-0.0179022771,-0.0041776037,0.0104959921;0.0068085556,0.0078295017,-0.0012234613;-0.0035436093,0.0037346564,-0.0035320271;-0.0079184570,0.0036525871,-0.0031108717;0.0147686749,0.0059157874,0.0164093895;-0.0021070462,-0.0155072693,-0.0074397158;0.0086509895,-0.0063342733,-0.0028085796;-0.0268143500,-0.0060466983,-0.0182282404;0.0030161428,0.0155617617,0.0081480782;-0.0000557039,-0.0053760589,0.0026673754;-0.0015374590,0.0079679148,-0.0076957238;0.0013667737,-0.0089681072,0.0028492411;-0.0033336369,-0.0017931483,0.0108973322;0.0116070459,0.0130042039,-0.0018801919;0.0194352569,-0.0067396696,-0.0118026934;-0.0044364015,0.0393673357,-0.0165472533;-0.0152182074,-0.0084120188,0.0030508513;0.0008496785,-0.0013625671,0.0048165806;0.0039881734,-0.0011298714,0.0069600501;0.0065648756,0.0001547847,-0.0020149628",0.41849102697862134,0.22734681508961052,-0.2921038553317289,1.1427138639035577,0.03884052480556919,-0.06110338604171701,0.9313512476023538,-0.13810604136653015,1.0391329212693625,0.04293344112960567
06b-acetic_acid,16,24,-18715.055081075297,"-0.0003074036,-0.0000581735,-0.0004152075;-0.0000991979,0.0000634319,-0.0000009140;-0.0000025226,-0.0000122896,0.0000370078;-0.0000185019,0.0000011810,-0.0000859390;0.0007217211,-0.0001085488,0.0008164821;0.0000240872,0.0000237116,0.0000194110;-0.0000158350,-0.0000176734,-0.0000120105;0.0000183203,-0.0000021758,-0.0000157070;-0.0001239749,-0.0000190662,-0.0000074879;0.0000734921,0.0000721275,-0.0001010728;0.0001101645,-0.0000629746,0.0001528466;0.0002880043,0.0000027274,0.0001075297;0.0000323090,0.0000215900,0.0000308915;-0.0000517264,-0.0000803115,0.0001221112;0.0000859890,0.0000334761,-0.0000876711;-0.0003145978,-0.0000177638,-0.0001195619;0.0003532717,-0.0000590557,0.0003568707;-0.0004479998,0.0000761357,-0.0000270968;-0.0000468772,0.0001529386,-0.0004796617;0.0001558972,-0.0000385646,0.0001467464;-0.0002658677,0.0000531380,-0.0002931439;-0.0000502269,0.0000575670,0.0000163758;0.0000040398,-0.0000542556,-0.0000595587;-0.0001225642,-0.0000271704,-0.0001012401",0.3836349556,0.3512718734,-0.4437318462,0.9331790017,0.0142975666,-0.2232669283,1.1991648318,0.0195329919,1.0897125169,0.0010951288544217342,-18715.037264024202,"-0.0174880503,-0.0116462110,0.0235719091;0.0254178971,0.0061438933,-0.0261933591;0.0167416764,-0.0016120561,-0.0188732161;-0.0097093434,0.0037420315,0.0087271647;-0.0052318334,0.0191377001,0.0101942420;0.0007926160,-0.0019446349,-0.0002823694;0.0007357320,-0.0024858331,-0.0020759871;-0.0012597486,-0.0034267897,0.0009216242;0.0120925995,0.0216925498,-0.0163886416;-0.0270142043,-0.0141820875,0.0383507016;0.0018986073,-0.0004388793,-0.0008621027;-0.0036844271,-0.0137280741,0.0055175174;-0.0015475732,-0.0069251496,0.0018073471;0.0036284476,-0.0012570776,-0.0035237944;0.0013174317,-0.0010613596,-0.0042278731;0.0080145720,0.0171047217,-0.0115651763;-0.0012389868,-0.0389108862,0.0021085336;-0.0066314050,0.0529226443,-0.0012087833;0.0098702404,-0.0496878456,-0.0223130351;-0.0170509254,-0.0053421485,0.0198613207;0.0043839098,0.0276334049,-0.0030935826;0.0043409538,0.0018604775,-0.0027754171;0.0048625915,-0.0006847410,-0.0017358353;-0.0032407776,0.0030963505,0.0040588128",0.3833140381807592,0.3470983981588922,-0.4418361199944424,0.9297084171521697,0.0130756983212248,-0.22597315297412318,1.1954922610653713,0.021704364776989934,1.087909992287636,0.05535499237182034
06c-acetic_acid,17,24,-18714.928691117548,"-0.0000850719,-0.0000477104,-0.0000625402;0.0000173926,-0.0000209265,0.0000639731;-0.0002621112,-0.0000559366,-0.0002170963;-0.0002640759,-0.0002259791,0.0000920892;0.0000346774,-0.0000835948,-0.0000295783;-0.0000628052,0.0000268488,-0.0000233681;0.0001805045,0.0001022485,-0.0001862491;-0.0000449274,0.0000499389,-0.0000808670;-0.0002379075,-0.0003018776,-0.0004784868;0.0000011080,0.0000504744,0.0001135076;-0.0000157862,-0.0000854016,-0.0001098697;0.0000299352,-0.0000721362,-0.0000112247;0.0005060669,0.0003363916,0.0008939323;0.0000193370,-0.0000811049,-0.0000317915;0.0000247150,-0.0000120284,-0.0000313109;-0.0000248507,-0.0001312782,-0.0000326660;0.0000146251,0.0004096265,0.0004513467;-0.0002101047,-0.0001524878,0.0000297161;-0.0000486937,0.0001247102,0.0000130451;-0.0000539183,0.0000288757,0.0000843433;0.0004005973,-0.0003028009,-0.0006642786;0.0000515157,0.0001012179,0.0000683250;0.0000258684,0.0001887891,0.0001044847;0.0000039102,0.0001541405,0.0000445641",-0.0417407665,-0.1451805711,-0.1222566133,1.0300732633,-0.0694088135,0.0400675315,1.0958243039,-0.0811251677,1.0356575386,0.0010809153402600317,-18714.91385455266,"0.0007121152,-0.0088144944,-0.0103418869;0.0044170110,0.0167158308,-0.0146301055;-0.0095629305,0.0498649468,-0.0253449802;0.0084850137,-0.0232398112,0.0323545123;0.0091998034,-0.0018455297,0.0057136765;-0.0042443641,-0.0112310638,-0.0035839089;-0.0050527558,0.0110650841,-0.0000896871;0.0071097459,0.0071744446,-0.0041017806;-0.0119317375,-0.0029896341,0.0103317570;0.0036303503,-0.0071493064,0.0135905222;-0.0033662850,0.0111884227,0.0012485244;-0.0096935890,-0.0082358013,0.0003039368;0.0149627775,-0.0197072690,0.0045289688;0.0044407184,0.0035488302,-0.0002617608;0.0015699551,-0.0000406350,-0.0046570032;-0.0056181292,-0.0001833247,0.0033065581;0.0000069218,-0.0048354413,0.0304013498;-0.0157774067,0.0065668126,-0.0261333054;-0.0051043775,-0.0084609856,-0.0188226783;0.0083578377,-0.0042534817,0.0085031872;0.0101263075,-0.0117050727,-0.0036194193;0.0007317462,0.0033519076,0.0030123047;-0.0017754448,0.0021789877,-0.0037577279;-0.0016232837,0.0010365840,0.0020489463",-0.0410769276658898,-0.14346368895000317,-0.11097351832900604,1.0308684208829253,-0.0705211340729005,0.0401219089830355,1.0959149642325174,-0.07820824572154299,1.0360912953601216,0.05674795661102696
07a-oxalic_acid,18,24,-30906.95629171414,"-0.0000417154,-0.0000188226,-0.0000275282;-0.0000233986,0.0000017757,0.0000188834;0.0000519315,-0.0000283186,0.0000053660;0.0000372111,-0.0000427363,0.0000076272;-0.0002310909,0.0000290626,0.0000043313;0.0000633416,-0.0000471762,-0.0002101855;0.0001030790,0.0000445330,-0.0000432521;0.0000269500,-0.0000029184,-0.0000123508;0.0000512855,0.0001453554,0.0001305346;-0.0000626847,-0.0003305698,-0.0001380457;0.0001112055,-0.0001261552,-0.0000909075;-0.0001315772,0.0002208476,0.0000077624;0.0000667683,-0.0000305825,0.0000180522;-0.0000248087,0.0000039246,0.0000710845;-0.0000133550,-0.0001222057,-0.0000207961;0.0000314321,-0.0000428082,0.0000183918;-0.0001832530,0.0001535540,0.0000426732;-0.0000624225,0.0000460922,0.0000120787;-0.0000045350,0.0000220364,-0.0000133201;0.0000002889,0.0000317487,0.0000190619;0.0001691981,-0.0001309310,-0.0004076623;-0.0000845165,0.0000034669,0.0003258835;-0.0002018596,0.0001140529,-0.0001100226;0.0003525263,0.0001067744,0.0003923395",-0.1874229818,0.0986649746,-0.1415337733,1.2096076726,0.010557864,-0.2359700208,1.2839698128,-0.1156701304,1.249729936,0.0005381503952867638,-30906.913385163876,"0.1246786880,0.0175355422,-0.0041014113;-0.0096087506,-0.0208875416,0.0014080383;-0.0706518612,-0.0287390066,0.0134903925;-0.0410750627,0.0589653797,-0.0260361518;-0.1266063505,0.0154018411,0.0339353882;0.0914750346,-0.0340190766,-0.0085166169;0.0419967984,0.0259092965,-0.0005686769;-0.0017376625,0.0021579695,0.0083437689;-0.0188339976,0.0462426622,-0.0006971929;-0.0019219384,0.0102217351,-0.0220150858;-0.0300030130,-0.0530958180,-0.0258396154;0.0308441030,-0.0411808701,0.0424669646;0.0811434489,-0.0569672710,-0.0248103518;-0.0336148247,0.0300442557,0.0075078899;-0.0127477513,0.0242586336,-0.0051691492;0.0016074532,-0.0069156812,-0.0077707409;-0.0683361537,-0.0215253543,0.0803691561;-0.0030715699,-0.0100587527,0.0089251704;0.0231561348,-0.0107081685,-0.0301572498;0.0228010865,0.0116820209,-0.0235018568;0.0634797210,-0.0051477857,-0.1075596821;-0.0500312842,0.0466709200,0.0510586901;-0.0122994698,0.0364296477,0.0647756050;-0.0006427782,-0.0362745777,-0.0255372826",-0.18047092123906763,0.1136565072316654,-0.14804324785675022,1.2107848845785292,0.003932392513379724,-0.22861008241362,1.2777748813161753,-0.11603838458948727,1.2446451008431938,0.13197725283361225
07b-oxalic_acid,19,24,-30907.080447275326,"-0.0003665319,0.0004332568,0.0004092531;-0.0009952080,0.0012879362,0.0020107502;0.0030760636,-0.0023268415,-0.0016439839;-0.0007324090,-0.0009109729,-0.0015112429;0.0009162640,-0.0007150541,-0.0010675292;-0.0007982695,0.0007420830,0.0003459011;-0.0013966360,0.0012461260,0.0019241625;0.0007096285,-0.0009589887,-0.0002882316;0.0004273646,-0.0005149971,0.0015229562;0.0000309168,-0.0002062286,0.0012653222;-0.0002404811,0.0010237524,-0.0032218407;-0.0001406661,0.0001980817,0.0001562301;0.0009328841,0.0008307245,-0.0006383097;0.0009231951,-0.0004642159,-0.0023370698;-0.0012409627,-0.0008823758,0.0026617954;-0.0006265539,0.0007276385,0.0013546002;-0.0012019062,0.0003964992,-0.0005066202;-0.0024166547,-0.0008201749,-0.0008743670;0.0027350534,-0.0001138654,0.0020067690;0.0009191109,0.0013265409,-0.0004669371;-0.0001539756,-0.0001855396,-0.0007790958;-0.0005568178,-0.0005994048,0.0001655229;-0.0002586518,0.0003295248,-0.0002692541;0.0004552434,0.0001564947,-0.0002187823",-0.0679675765,-0.361681576,0.0785667299,1.0165448348,-0.0872658133,-0.0015874256,1.2626269234,0.0339114481,1.4193450722,0.004192736779339531,-30907.076216251906,"-0.0573956803,0.0514400111,-0.0115400672;-0.0100944570,0.0577297624,-0.0663945201;0.0678670626,-0.0551745111,0.0288910381;0.0045636970,0.0123223050,0.0803353384;0.0495031193,-0.0726769601,0.0424849722;0.0330176144,-0.0140849913,0.0219283267;-0.0586957264,0.0640396735,-0.0851398445;-0.0185022281,0.0085764037,-0.0007399355;0.0315357849,0.0230920409,0.0234175357;0.0037117646,0.0427672116,0.0183631539;-0.0130152704,-0.0821264761,-0.0823791603;0.0011669154,0.0020409774,-0.0088230678;-0.0152896176,-0.0237848817,-0.0878630146;-0.0697699980,-0.0801499720,-0.0551873951;0.0383203640,0.0321558307,0.1428848591;0.0138728054,0.0670008955,0.0326932544;-0.0027595853,-0.0036894683,0.0007704523;-0.0131466962,0.0303868524,0.0231870539;0.0009918393,-0.0491677418,0.0155138360;0.0275564755,-0.0127794945,0.0077629299;0.0317141735,-0.0496933028,-0.0161948140;-0.0009552539,-0.0267502841,-0.0782100103;-0.0652020466,0.0768194118,0.0195344566;0.0210049438,0.0017067077,0.0347046224",-0.09277672352491324,-0.344222387475699,0.06940308607207304,1.0206901806786592,-0.08328987683573279,-0.0015996403427226992,1.2598648182264698,0.03766140833439905,1.4070822260023392,0.1513886743289072
07c-oxalic_acid,20,24,-30907.216506646222,"-0.0001505315,-0.0000961628,0.0003501580;0.0000916159,-0.0002233406,0.0002162600;-0.0001712246,0.0004033149,-0.0005711901;-0.0000174231,-0.0000096854,0.0000027694;-0.0000416857,0.0001178665,0.0000495208;0.0013937403,-0.0015914485,0.0011479227;-0.0000067659,-0.0000830534,0.0000145087;-0.0021577159,0.0023938439,-0.0018167184;0.0006023821,-0.0013018992,0.0009025963;0.0000491265,0.0000145533,-0.0000063887;0.0000462101,0.0003946863,-0.0003178150;0.0003029314,-0.0001477871,0.0002855244;-0.0000635965,0.0000098795,-0.0000455916;-0.0000869426,0.0000764094,0.0000145647;-0.0002162949,-0.0000034025,-0.0000097929;-0.0000918023,0.0000328552,-0.0000614332;0.0001424334,0.0001705900,0.0000719366;0.0001025887,-0.0000225632,0.0000490800;-0.0000225227,-0.0003325908,-0.0000177756;0.0000527980,0.0000926577,0.0000190637;-0.0004792354,0.0000188419,0.0000368544;-0.0000776472,0.0001487435,0.0001857997;0.0003451338,-0.0000545820,-0.0003149568;0.0004544263,-0.0000077265,-0.0001848968",-0.1098219982,-0.0216270101,0.2717720898,0.9830054235,-0.0798014008,0.0251976503,1.4112777072,0.0901992951,1.3382577906,0.0036995529821288653,-30907.192461440412,"-0.0161334354,-0.0926980862,-0.0401805328;0.0412545505,-0.0509445397,0.0299929507;-0.0159607873,0.1100970587,0.0091769673;-0.0150392882,0.0005011180,-0.0139414092;-0.0079587969,-0.0337387626,-0.0310987519;-0.0405172203,0.0760331304,-0.0316201774;0.0524035933,0.0444580079,0.0898924616;0.0059472268,-0.0082493062,-0.0623699378;0.0579110847,-0.0118703756,-0.0282620258;0.0415367463,-0.0143560351,-0.0458042971;-0.0502171324,0.0501987141,0.0691733516;-0.0361728008,-0.0177838644,0.0318946733;-0.0313801252,0.0400363222,0.0409606670;-0.0035478438,0.0308523378,0.0138433969;0.0459416875,-0.1046257441,-0.0593638556;-0.0085133302,-0.0101270552,-0.0097416463;0.0266960720,-0.0596121605,0.0188593674;0.0103200449,0.0178725663,0.0584731523;-0.0496701430,0.0738546748,-0.0373262696;0.0004254338,-0.0148188835,-0.0153504921;-0.0349387713,0.0521120285,-0.0413983634;-0.0389793241,0.0518919566,-0.0169779771;0.0466917972,-0.0939922753,0.0552298066;0.0199007616,-0.0350908269,0.0159389414",-0.10830089165352287,0.0023330686684607214,0.2932811446462514,0.9897681066057104,-0.07742275402357393,0.029840019649320714,1.3981818145767817,0.08761687222669852,1.3333386028645606,0.12876821167185584
