name,frame_index,n_atoms,ref_energy_eV,ref_forces_eVA_full,ref_dipole_x_eA,ref_dipole_y_eA,ref_dipole_z_eA,ref_alpha_xx_eA2V,ref_alpha_xy_eA2V,ref_alpha_xz_eA2V,ref_alpha_yy_eA2V,ref_alpha_yz_eA2V,ref_alpha_zz_eA2V,ref_fmax_eVA,pred_energy_eV,pred_forces_eVA_full,pred_dipole_x_eA,pred_dipole_y_eA,pred_dipole_z_eA,pred_alpha_xx_eA2V,pred_alpha_xy_eA2V,pred_alpha_xz_eA2V,pred_alpha_yy_eA2V,pred_alpha_yz_eA2V,pred_alpha_zz_eA2V,pred_fmax_eVA
04b-acetonitrile,10,18,-10845.403191883344,"-0.0008391230,-0.0000511464,-0.0010866869;-0.0005437066,-0.0012681486,0.0002093224;0.0001524020,0.0005933597,0.0000104644;0.0004997295,0.0003779158,0.0013166248;0.0001064685,0.0004615032,-0.0000987545;0.0002486033,0.0001839596,-0.0001329994;0.0000689412,0.0004974187,-0.0002894597;0.0000668803,0.0001521625,-0.0007713134;-0.0003505946,-0.0006452999,0.0004156164;0.0006213027,-0.0001422481,0.0001091421;-0.0001417108,-0.0004583840,-0.0000616231;0.0000910153,-0.0001315246,0.0005537449;-0.0003515383,-0.0005283278,-0.0034523062;0.0004142825,-0.0003794839,0.0019696996;-0.0001931264,0.0006818971,-0.0006383934;-0.0004071069,0.0004575752,0.0006455590;0.0000082961,0.0002954566,0.0002259632;0.0005489858,-0.0000966848,0.0010754010",-0.7269335541,-0.3682011165,-0.1225647542,0.8887933362,0.1286970573,0.013302391,0.9534859683,0.0587367457,0.8138817119,0.0035101463700504248,-10845.393769973438,"-0.0257993436,0.0195184707,-0.0312156958;-0.0369234334,-0.1500185410,0.0170079998;0.0218165764,0.0699956909,0.0043420022;-0.0014518891,0.0139652338,0.0075731144;-0.0087573455,0.0032912684,-0.0058991991;0.0114331598,-0.0102292563,-0.0174394397;0.0009922147,-0.0108281937,0.0324017117;0.0681910707,0.0936623894,-0.0587880823;-0.0172476521,-0.0545423832,0.0222687067;0.0120430440,0.0012938393,0.0060612234;-0.0079908818,-0.0121045133,0.0090648176;0.0171877187,0.0037012097,-0.0023311731;-0.0385713911,-0.0003456185,0.0379490715;0.0384696427,0.0471263066,0.0019860341;-0.0032320802,-0.0197681720,-0.0247026547;-0.0045956404,0.0059017122,0.0051547820;-0.0142000452,-0.0007156655,0.0081947324;-0.0113637247,0.0000962225,-0.0116279512",-0.7206103141498417,-0.3677027970327004,-0.1189478754695105,0.8966218676224937,0.12757563140479897,0.015098244787074881,0.9561306504073104,0.05487614008682059,0.8201318744868604,0.15542900190682934
04c-acetonitrile,11,18,-10845.373456259274,"0.0004462267,0.0000688515,-0.0000763593;0.0001149092,-0.0001003213,0.0002543260;-0.0001356251,-0.0001150891,-0.0000618035;-0.0001146447,-0.0000685766,-0.0002001720;0.0000366711,-0.0001086143,-0.0000546737;0.0000452691,0.0001075588,-0.0000255063;-0.0001151399,0.0001172793,-0.0001354397;-0.0007212186,0.0003740154,0.0000191616;0.0002358441,-0.0001132279,0.0002462858;-0.0001399296,-0.0001449250,0.0000895268;-0.0002080758,0.0001145870,-0.0002118319;0.0004734804,-0.0001141424,-0.0000275200;0.0000792857,0.0000098069,-0.0000903849;0.0002528411,-0.0000305907,0.0000236302;-0.0002954546,-0.0000279371,0.0001401335;-0.0000208521,-0.0000093815,0.0000764765;0.0000447735,0.0000530033,0.0000720976;0.0000216396,-0.0000122955,-0.0000379456",0.0226278356,-0.7257268173,-0.0945737605,0.6921936961,-0.0132018634,0.0128441851,0.9587070718,-0.0545371742,1.0719328479,0.0008126567266304267,-10845.317020790017,"0.0050407119,-0.0105894259,-0.0049876528;0.0004418970,0.0150664892,0.0378911237;-0.0048530843,0.0050650821,-0.0884756363;-0.0001802703,0.0102659843,0.0040155836;-0.0020918631,-0.0013368735,-0.0007454762;0.0020741019,-0.0012788512,-0.0006901368;0.0020711113,-0.0264631147,0.0299875498;0.0061708519,0.0245909982,0.0270213954;0.0002481896,0.0324649289,-0.0110355365;0.0024851626,-0.0081595722,-0.0080867186;-0.0093854436,-0.0157105614,-0.0151019642;-0.0026917244,-0.0189071779,0.0078173569;-0.0035449054,0.0266003846,-0.0455363519;-0.0006177934,-0.0036851989,-0.0210405105;0.0049346741,-0.0003303482,0.0789541157;-0.0018848492,0.0033836654,-0.0082977364;0.0059410445,-0.0157633634,0.0091292956;-0.0041578112,-0.0152130456,0.0091812994",0.021615119725206414,-0.7177524589009934,-0.09740157946426767,0.686442990501455,-0.01303663337231173,0.012982183358372526,0.9525373964412331,-0.0521739237529665,1.0764968203192373,0.08875328558579289
05a-nitromethane,12,21,-20015.21854343367,"-0.0021772439,-0.0042107012,-0.0005323912;0.0047320540,0.0027738055,-0.0002342635;-0.0017443278,-0.0002967235,-0.0008368557;-0.0021634159,0.0001053896,0.0004841723;0.0008496223,0.0009341871,0.0004062426;-0.0000911988,0.0010555155,0.0010667841;0.0001373431,0.0001192859,-0.0001406118;-0.0065599847,-0.0072918481,0.0003929848;-0.0009588513,-0.0004861795,0.0015137327;0.0016704983,0.0017629470,-0.0018241241;0.0001692018,0.0001851341,-0.0006069616;0.0002103177,-0.0006131677,0.0007774302;0.0095314389,0.0117144411,-0.0023716460;0.0007065611,0.0000575230,-0.0001719171;0.0062990382,-0.0005016586,-0.0044617467;-0.0008171718,-0.0002925968,0.0037144392;0.0000398606,0.0012895886,-0.0006633274;-0.0023491968,-0.0043885538,-0.0010191561;-0.0010367564,0.0009311342,0.0006411727;-0.0076136438,-0.0024058471,0.0025083427;0.0011658552,-0.0004416751,0.0013577013",0.3263211425,-0.0847419088,0.5960373592,0.9897779066,0.0691174472,-0.0681403463,0.8881505426,0.046840312,1.05710179,0.015287287612232539,-20015.17837044781,"-0.0154941797,0.0147861624,0.1180278817;-0.0123993203,-0.0751137573,-0.1176001888;0.0291099442,-0.0120358811,-0.0362906647;-0.0165497199,0.0086684841,0.0162886109;0.0095085483,-0.0128993209,-0.0020002615;0.0276402734,0.0570462694,-0.0055039903;-0.0141102720,-0.0229154430,-0.0059873979;-0.0066928071,-0.0564526864,-0.0195480313;-0.0209023967,0.0775894620,0.0437484432;0.0484747994,-0.0801750483,-0.0627628507;-0.0121519220,0.0745134369,0.0634814332;0.0172879021,-0.0073458748,0.0049220415;-0.0146564934,-0.0134010523,0.0077414048;-0.0299929844,-0.0005479393,-0.0183123831;0.0739603477,0.0114637236,0.0014320171;-0.1638083166,0.0009733016,0.0874882663;0.0073723806,0.0235779958,-0.0486745594;0.0777074071,-0.0078584601,-0.0515254478;0.0063301324,-0.0158479180,-0.0013296439;0.0066113423,0.0030844898,0.0086798541;0.0027553349,0.0328900558,0.0177254668",0.31180271723272623,-0.10499068157005141,0.5790567584432992,0.9999662274056682,0.07390985886163286,-0.06844248656640782,0.8925421079195911,0.049427629978275926,1.0479249353244784,0.18571028143536325
05b-nitromethane,13,21,-20015.220539383656,"0.0023129690,0.0029733056,0.0009467988;-0.0011726083,-0.0011788483,-0.0023177178;-0.0014624182,0.0002956956,-0.0001775869;0.0020237341,-0.0007242870,0.0010782185;-0.0003258485,-0.0010127002,-0.0002852302;-0.0000343085,-0.0000607766,-0.0001074864;-0.0003052263,-0.0009971780,-0.0001274081;-0.0003812425,0.0004036326,0.0012425539;0.0001269266,0.0010836252,0.0004961577;0.0003661084,0.0001781309,-0.0009517387;-0.0006241803,0.0005151552,0.0003292277;-0.0000467112,0.0003398855,-0.0001379990;0.0000727530,0.0004049845,-0.0003728514;-0.0007528710,-0.0002499784,0.0003839442;0.0011082356,-0.0005918298,0.0003901379;0.0052092045,0.0009083054,0.0002898207;-0.0030026013,-0.0031808353,-0.0002008084;-0.0022199924,0.0014885647,0.0000181271;-0.0003112965,0.0000052551,-0.0001433863;-0.0002167442,-0.0000797316,0.0002113490;-0.0003638830,-0.0005203755,-0.0005641229",-0.1602612268,-0.4442037759,0.4061048493,0.8165263167,-0.0159494319,0.019075771,1.0130319849,0.01940356,1.0908093067,0.005295736611713039,-20015.168062035606,"-0.0085953942,-0.0644754288,-0.0217271567;0.0320942823,0.1020285995,0.1689200433;0.0334930234,0.0003756195,-0.0564793771;-0.0126424497,-0.0378254965,-0.0442180623;-0.0030303119,-0.0173648332,-0.0045026974;0.0238248768,-0.0141338211,0.0200177521;-0.0236778586,-0.0010252806,-0.0060164917;-0.0329222739,0.0551342209,0.0114401882;0.0146263123,-0.0252893202,-0.0000564287;-0.0645960910,-0.0030885322,-0.0569492408;0.0496469489,-0.0208353437,0.0798873189;0.0010626854,-0.0140572328,-0.0259685423;0.0100958966,0.0352950591,-0.0307113646;0.0044342597,0.0078515885,0.0030503921;-0.0075572381,-0.0287297469,0.1183596806;-0.0341256593,0.0711356988,-0.1039933043;0.0071792982,0.0098359474,0.0170146119;-0.0120357571,-0.0241987347,-0.0483268289;-0.0076961211,0.0218435804,-0.0079447292;-0.0146442152,-0.0048675054,-0.0024520023;0.0450657865,-0.0476090379,-0.0093437609",-0.1701552395310041,-0.41970669943526845,0.3917993978372452,0.8137718213812495,-0.017286735680052182,0.024099713280820147,1.0291405682422683,0.020550231223509147,1.0870127274429322,0.1999346370432434
05c-nitromethane,14,21,-20015.185591613958,"-0.0020893802,0.0013042399,0.0018002797;0.0003342172,-0.0000905627,-0.0006267090;-0.0002408690,0.0004082907,0.0001460959;0.0004359838,-0.0000801306,-0.0000490866;0.0001220953,-0.0010656844,-0.0009180379;0.0002278151,0.0003115994,-0.0002687066;0.0015440462,-0.0008934601,0.0002870837;-0.0029405693,0.0001230947,-0.0009893431;0.0003603533,0.0009449926,-0.0019932988;0.0001210690,-0.0000093924,0.0011568686;-0.0003332089,-0.0012846787,0.0001766740;0.0007183632,-0.0002534675,0.0001560819;0.0016201688,0.0001698479,0.0010229904;-0.0000829047,-0.0002212922,0.0003250436;0.0005457273,0.0002216471,0.0001674080;0.0004164206,0.0011636571,-0.0016244981;0.0007680261,-0.0009716476,0.0015500638;-0.0001206832,0.0002729049,-0.0005165802;-0.0009504795,-0.0004645729,0.0000194283;-0.0000874840,0.0005642765,0.0004949525;-0.0003687072,-0.0001496613,-0.0003167082",-0.3539314032,-0.383977392,0.1108253616,0.8841292587,0.016609491,-0.0553991148,1.0048554567,0.1043441786,1.0384018284,0.0031049798522354683,-20015.136780826302,"-0.0916496710,-0.0065738834,0.0272980712;0.0892472418,0.0340654577,0.0033505976;-0.0062031686,0.0495692903,0.0241542842;-0.0254935599,-0.0494643680,-0.0441358711;0.0187901488,0.0067602044,0.0050240164;0.0036062060,-0.0135810260,0.0083774440;0.0121955667,-0.0072233980,-0.0228621563;0.1413663418,0.1276051526,-0.0968556378;-0.1022519916,-0.1226059596,0.0755249465;0.0013564286,-0.0118112309,-0.0282752837;-0.0069846427,0.0008997903,0.0498669690;-0.0078562334,0.0026096135,0.0150058284;-0.0335109031,0.0136641287,-0.0092421178;0.0014830843,-0.0191206830,-0.0030582523;0.0231385027,-0.0910439870,-0.0230457598;-0.0033696092,0.0663975932,0.0010574659;0.0402453726,-0.0332292964,0.0448507713;-0.0119315685,0.0217665781,-0.0490458486;0.0018104577,0.0161329274,0.0179462718;-0.0108456856,0.0197073121,-0.0083286664;-0.0331423174,-0.0045242158,0.0123929275",-0.34795370637914025,-0.3846672026164983,0.111475022690608,0.9012514995713856,0.018374330132796237,-0.0565596950946632,1.02389040171348,0.10332465751162052,1.0536158250117373,0.21365517113332488
06a-acetic_acid,15,24,-18714.893373614552,"0.0006667870,0.0011947917,0.0006848556;0.0002971962,-0.0003270900,-0.0003967325;0.0021742561,-0.0001188447,0.0006899942;-0.0035713667,-0.0021038027,-0.0016387827;0.0008266003,0.0036532484,0.0013526744;0.0003829744,-0.0002958031,-0.0005742227;-0.0003978454,-0.0009061810,-0.0001175141;0.0007072127,-0.0010036281,0.0000442410;0.0008123163,0.0027966245,0.0011119189;-0.0006849068,-0.0021619992,-0.0004684871;0.0006507667,0.0005970431,0.0006111577;-0.0006061644,0.0006405789,-0.0011090350;-0.0008563549,-0.0011567043,-0.0001836879;0.0005064909,0.0002291816,0.0000621632;0.0001401879,-0.0001388422,0.0009987863;-0.0004653042,0.0007908052,0.0002055254;-0.0002855390,-0.0017992947,-0.0015130653;-0.0010404349,-0.0012793343,-0.0013482489;-0.0011130287,-0.0031803495,-0.0032599327;0.0012893944,0.0056888682,0.0047538624;0.0017670797,0.0005615246,-0.0012340316;-0.0003025752,0.0001017633,0.0007739364;-0.0000229339,-0.0007790113,0.0000262327;-0.0008748090,-0.0010035444,0.0005283924",0.4214010208,0.2319531176,-0.3002526211,1.1406323071,0.0426290406,-0.0633265903,0.9321580395,-0.1354397792,1.038852026,0.007524956281192361,-18714.860065972847,"0.0022685839,-0.0044487821,0.0097060689;-0.0162915302,-0.0009295480,-0.0029952563;-0.0105607298,-0.0199009201,0.0228949047;-0.0027555103,-0.0004208512,-0.0202214603;0.0147412222,0.0202680585,0.0033826959;-0.0095116155,-0.0045231775,-0.0012552531;-0.0060694146,-0.0009383778,0.0108660267;-0.0012941543,-0.0160606883,0.0101253230;0.0064399247,-0.0085559763,0.0227811970;-0.0095547356,0.0113630041,-0.0235679312;0.0086435524,0.0119245972,-0.0009450369;0.0064261004,-0.0147331820,0.0233662066;-0.0179311427,0.0074119829,-0.0178130046;-0.0015287992,-0.0004257430,-0.0010091386;0.0142644474,0.0118878544,0.0021368727;0.0011810410,-0.0065690612,-0.0036072983;-0.0221050714,0.0213529513,0.0170149702;0.0225450814,-0.0094768343,-0.0129313608;0.0118846297,-0.0102917310,-0.0067002194;0.0281173797,0.0149619174,-0.0220821078;-0.0269347031,0.0093433744,-0.0134366247;0.0076530397,-0.0021010636,-0.0003451938;0.0040808140,0.0043682784,0.0124930222;-0.0037084097,-0.0135060823,-0.0078574022",0.4184910269786215,0.22734681508961047,-0.2921038553317288,1.1427138639035577,0.038840524805569196,-0.061103386041717,0.9313512476023538,-0.13810604136653015,1.0391329212693625,0.03875648976534723
06b-acetic_acid,16,24,-18715.055081075297,"-0.0003074036,-0.0000581735,-0.0004152075;-0.0000991979,0.0000634319,-0.0000009140;-0.0000025226,-0.0000122896,0.0000370078;-0.0000185019,0.0000011810,-0.0000859390;0.0007217211,-0.0001085488,0.0008164821;0.0000240872,0.0000237116,0.0000194110;-0.0000158350,-0.0000176734,-0.0000120105;0.0000183203,-0.0000021758,-0.0000157070;-0.0001239749,-0.0000190662,-0.0000074879;0.0000734921,0.0000721275,-0.0001010728;0.0001101645,-0.0000629746,0.0001528466;0.0002880043,0.0000027274,0.0001075297;0.0000323090,0.0000215900,0.0000308915;-0.0000517264,-0.0000803115,0.0001221112;0.0000859890,0.0000334761,-0.0000876711;-0.0003145978,-0.0000177638,-0.0001195619;0.0003532717,-0.0000590557,0.0003568707;-0.0004479998,0.0000761357,-0.0000270968;-0.0000468772,0.0001529386,-0.0004796617;0.0001558972,-0.0000385646,0.0001467464;-0.0002658677,0.0000531380,-0.0002931439;-0.0000502269,0.0000575670,0.0000163758;0.0000040398,-0.0000542556,-0.0000595587;-0.0001225642,-0.0000271704,-0.0001012401",0.3836349556,0.3512718734,-0.4437318462,0.9331790017,0.0142975666,-0.2232669283,1.1991648318,0.0195329919,1.0897125169,0.0010951288544217342,-18715.03071189498,"-0.0557994341,0.0208403913,0.0735848071;0.0569214688,-0.0211813919,-0.0678197737;-0.0097700665,0.0073020403,0.0092228862;0.0017693053,0.0254270900,0.0013780943;0.0128732053,-0.0284403016,-0.0208170755;0.0060497173,-0.0058466859,0.0003452118;-0.0021339479,-0.0052924808,-0.0076695826;-0.0036477236,-0.0057090934,0.0036327021;-0.0060965569,-0.0098320840,0.0077101877;0.0022993411,0.0664715150,0.0025785107;-0.0183771282,-0.0665106203,0.0215731949;0.0053099355,0.0189255119,-0.0067437467;-0.0029614737,-0.0160133286,0.0038166460;0.0006972783,-0.0051489251,0.0009298776;-0.0016626813,-0.0050007749,-0.0001755384;-0.0015480832,-0.0116805206,0.0009934930;-0.0099426751,-0.0159467943,0.0215635964;0.0305244199,0.0057616508,-0.0490666739;-0.0012127606,0.0269525879,0.0004473177;0.0000882255,-0.0479327274,0.0056266513;0.0020027621,0.0475334675,-0.0016637767;-0.0049293987,0.0062174775,0.0077681538;-0.0016190449,0.0056315673,-0.0018844226;0.0011653156,0.0134724292,-0.0053307404",0.3833140381807595,0.3470983981588919,-0.44183611999444317,0.9297084171521697,0.013075698321224776,-0.22597315297412318,1.1954922610653713,0.021704364776989973,1.087909992287636,0.09467112859168571
06c-acetic_acid,17,24,-18714.928691117548,"-0.0000850719,-0.0000477104,-0.0000625402;0.0000173926,-0.0000209265,0.0000639731;-0.0002621112,-0.0000559366,-0.0002170963;-0.0002640759,-0.0002259791,0.0000920892;0.0000346774,-0.0000835948,-0.0000295783;-0.0000628052,0.0000268488,-0.0000233681;0.0001805045,0.0001022485,-0.0001862491;-0.0000449274,0.0000499389,-0.0000808670;-0.0002379075,-0.0003018776,-0.0004784868;0.0000011080,0.0000504744,0.0001135076;-0.0000157862,-0.0000854016,-0.0001098697;0.0000299352,-0.0000721362,-0.0000112247;0.0005060669,0.0003363916,0.0008939323;0.0000193370,-0.0000811049,-0.0000317915;0.0000247150,-0.0000120284,-0.0000313109;-0.0000248507,-0.0001312782,-0.0000326660;0.0000146251,0.0004096265,0.0004513467;-0.0002101047,-0.0001524878,0.0000297161;-0.0000486937,0.0001247102,0.0000130451;-0.0000539183,0.0000288757,0.0000843433;0.0004005973,-0.0003028009,-0.0006642786;0.0000515157,0.0001012179,0.0000683250;0.0000258684,0.0001887891,0.0001044847;0.0000039102,0.0001541405,0.0000445641",-0.0417407665,-0.1451805711,-0.1222566133,1.0300732633,-0.0694088135,0.0400675315,1.0958243039,-0.0811251677,1.0356575386,0.0010809153402600317,-18714.91057792007,"0.0083218250,0.0145489635,0.0088475650;-0.0309999171,0.0261545559,-0.0326295746;0.0150829443,-0.0662327383,0.0184932355;-0.0299929197,0.0239017729,0.0365769916;0.0093649544,-0.0241020906,-0.0011646375;0.0026035253,-0.0130890689,0.0075544104;0.0176673205,0.0076272641,-0.0145054577;0.0212848348,0.0272070637,0.0096594099;-0.0310722666,-0.0039770963,0.0213636423;0.0337668878,-0.0253735696,-0.0227602892;0.0110473009,0.0143494032,-0.0075588907;-0.0051131709,-0.0105567253,0.0130565580;0.0074271003,0.0034550537,-0.0098081239;0.0058455318,0.0023450385,0.0025098712;-0.0004546930,-0.0020659118,-0.0113747468;-0.0056443229,0.0044173512,0.0014125721;0.0183933452,-0.0228678022,0.0533220666;-0.0293208958,0.0338644062,-0.0506866363;0.0070943239,-0.0277486769,0.0082771728;0.0087682713,-0.0154341483,-0.0052344845;-0.0288735358,0.0398584587,-0.0282818348;0.0025035860,0.0079561204,-0.0019634325;-0.0070992338,0.0017354139,-0.0001126447;-0.0006007961,0.0040269623,0.0050072577",-0.04107692766589026,-0.1434636889500035,-0.11097351832900608,1.0308684208829253,-0.0705211340729005,0.04012190898303551,1.0959149642325174,-0.07820824572154297,1.0360912953601216,0.0704007854551686
07a-oxalic_acid,18,24,-30906.95629171414,"-0.0000417154,-0.0000188226,-0.0000275282;-0.0000233986,0.0000017757,0.0000188834;0.0000519315,-0.0000283186,0.0000053660;0.0000372111,-0.0000427363,0.0000076272;-0.0002310909,0.0000290626,0.0000043313;0.0000633416,-0.0000471762,-0.0002101855;0.0001030790,0.0000445330,-0.0000432521;0.0000269500,-0.0000029184,-0.0000123508;0.0000512855,0.0001453554,0.0001305346;-0.0000626847,-0.0003305698,-0.0001380457;0.0001112055,-0.0001261552,-0.0000909075;-0.0001315772,0.0002208476,0.0000077624;0.0000667683,-0.0000305825,0.0000180522;-0.0000248087,0.0000039246,0.0000710845;-0.0000133550,-0.0001222057,-0.0000207961;0.0000314321,-0.0000428082,0.0000183918;-0.0001832530,0.0001535540,0.0000426732;-0.0000624225,0.0000460922,0.0000120787;-0.0000045350,0.0000220364,-0.0000133201;0.0000002889,0.0000317487,0.0000190619;0.0001691981,-0.0001309310,-0.0004076623;-0.0000845165,0.0000034669,0.0003258835;-0.0002018596,0.0001140529,-0.0001100226;0.0003525263,0.0001067744,0.0003923395",-0.1874229818,0.0986649746,-0.1415337733,1.2096076726,0.010557864,-0.2359700208,1.2839698128,-0.1156701304,1.249729936,0.0005381503952867638,-30906.927108335956,"0.0307438538,-0.1140999722,0.0626585179;0.0426956183,-0.0725934721,0.0204800044;-0.0634067292,0.0215940242,0.0102443340;-0.0354098279,0.1721747384,-0.0597006556;-0.0478062101,0.0265833305,-0.0825199036;0.1077349214,-0.0304994865,0.0331854805;0.0587177825,0.0162363708,0.0327415581;-0.0502385675,0.0154440196,-0.0189708230;-0.0585416159,0.0016994276,0.0794651875;0.0059006440,-0.0183859144,-0.0415420387;0.0211539024,-0.0295758537,0.0025693397;-0.0029813653,0.0091063724,0.0046357359;0.0951639481,-0.0315509851,-0.0706954836;-0.0509303926,0.0423777768,0.0264117931;-0.0165370142,0.0145662177,0.0183896713;-0.0031924623,-0.0146473846,-0.0179155211;-0.0820802975,-0.1289474100,0.0769258714;-0.0246285176,-0.0202994757,0.0122054466;0.0571842632,0.0124795277,-0.0909951027;0.0398481466,0.0906422862,-0.0044830532;0.0625606747,0.0550181303,-0.0664831376;-0.0226365086,-0.0295242110,0.0316206840;0.0204094148,0.0895979680,0.0353129698;-0.0837236610,-0.0773960249,0.0064591250",-0.18047092123906766,0.11365650723166565,-0.14804324785675052,1.210784884578529,0.003932392513379733,-0.22861008241362002,1.277774881316175,-0.11603838458948731,1.2446451008431936,0.18563987917800095
07b-oxalic_acid,19,24,-30907.080447275326,"-0.0003665319,0.0004332568,0.0004092531;-0.0009952080,0.0012879362,0.0020107502;0.0030760636,-0.0023268415,-0.0016439839;-0.0007324090,-0.0009109729,-0.0015112429;0.0009162640,-0.0007150541,-0.0010675292;-0.0007982695,0.0007420830,0.0003459011;-0.0013966360,0.0012461260,0.0019241625;0.0007096285,-0.0009589887,-0.0002882316;0.0004273646,-0.0005149971,0.0015229562;0.0000309168,-0.0002062286,0.0012653222;-0.0002404811,0.0010237524,-0.0032218407;-0.0001406661,0.0001980817,0.0001562301;0.0009328841,0.0008307245,-0.0006383097;0.0009231951,-0.0004642159,-0.0023370698;-0.0012409627,-0.0008823758,0.0026617954;-0.0006265539,0.0007276385,0.0013546002;-0.0012019062,0.0003964992,-0.0005066202;-0.0024166547,-0.0008201749,-0.0008743670;0.0027350534,-0.0001138654,0.0020067690;0.0009191109,0.0013265409,-0.0004669371;-0.0001539756,-0.0001855396,-0.0007790958;-0.0005568178,-0.0005994048,0.0001655229;-0.0002586518,0.0003295248,-0.0002692541;0.0004552434,0.0001564947,-0.0002187823",-0.0679675765,-0.361681576,0.0785667299,1.0165448348,-0.0872658133,-0.0015874256,1.2626269234,0.0339114481,1.4193450722,0.004192736779339531,-30907.01101960154,"-0.0421833417,0.0575215247,-0.0339546324;0.0309611339,-0.0079153731,0.0083326318;-0.0113811225,-0.0226229616,0.0364548997;-0.0248319390,-0.0161852580,-0.0244431030;0.0195345855,-0.0701304770,0.0443196620;0.0267474955,-0.0029196646,0.0426043668;0.0020261594,0.0539922522,-0.0769146258;-0.0135412842,0.0025828421,-0.0419687730;0.0567708278,0.0773733340,0.1074368617;0.0073287565,0.0299524135,-0.0066462519;-0.0724531772,-0.1199872365,0.0128765901;-0.0138628659,-0.0371694385,-0.0029613155;-0.0255149085,-0.0412278842,-0.0418585309;-0.0684288413,-0.0732608002,0.0538728126;0.0694388717,0.0790752023,-0.0335767816;0.0275994277,0.0211335961,0.0361784231;-0.0463987431,0.1115025350,-0.0327176606;-0.0421760381,-0.0177568782,-0.0291975308;0.0732054921,-0.0666201555,-0.0485851781;0.0291961035,0.0391655243,0.0353530289;0.0154991065,-0.0030993759,-0.0179354864;0.0003927216,0.0271373019,-0.1140326699;0.0259319459,-0.0281015019,0.1059617534;-0.0238603660,0.0075604791,0.0214015097",-0.09277672352491322,-0.3442223874756992,0.06940308607207335,1.0206901806786592,-0.08328987683573283,-0.0015996403427227016,1.2598648182264698,0.03766140833439908,1.4070822260023392,0.1440563742574175
07c-oxalic_acid,20,24,-30907.216506646222,"-0.0001505315,-0.0000961628,0.0003501580;0.0000916159,-0.0002233406,0.0002162600;-0.0001712246,0.0004033149,-0.0005711901;-0.0000174231,-0.0000096854,0.0000027694;-0.0000416857,0.0001178665,0.0000495208;0.0013937403,-0.0015914485,0.0011479227;-0.0000067659,-0.0000830534,0.0000145087;-0.0021577159,0.0023938439,-0.0018167184;0.0006023821,-0.0013018992,0.0009025963;0.0000491265,0.0000145533,-0.0000063887;0.0000462101,0.0003946863,-0.0003178150;0.0003029314,-0.0001477871,0.0002855244;-0.0000635965,0.0000098795,-0.0000455916;-0.0000869426,0.0000764094,0.0000145647;-0.0002162949,-0.0000034025,-0.0000097929;-0.0000918023,0.0000328552,-0.0000614332;0.0001424334,0.0001705900,0.0000719366;0.0001025887,-0.0000225632,0.0000490800;-0.0000225227,-0.0003325908,-0.0000177756;0.0000527980,0.0000926577,0.0000190637;-0.0004792354,0.0000188419,0.0000368544;-0.0000776472,0.0001487435,0.0001857997;0.0003451338,-0.0000545820,-0.0003149568;0.0004544263,-0.0000077265,-0.0001848968",-0.1098219982,-0.0216270101,0.2717720898,0.9830054235,-0.0798014008,0.0251976503,1.4112777072,0.0901992951,1.3382577906,0.0036995529821288653,-30907.141997980023,"-0.0134838385,-0.0635869029,-0.0419283897;0.0218966135,-0.0493833230,0.0245946803;0.0251273067,0.0683497390,0.0279296122;-0.0127362145,0.0199514313,0.0092501596;0.0051224806,0.0269601296,-0.0016538443;0.0545207070,-0.0152761172,-0.0053357811;-0.0687961155,0.0335612457,-0.0319189561;0.0054007883,0.0297518828,0.0326373663;-0.0010050840,-0.0592531565,-0.0967828583;0.0057782303,0.0372228630,-0.0176665483;0.0099446203,0.0975840208,0.0116786683;-0.0012590500,-0.0967533736,0.0119930945;-0.0562923887,0.0782306897,0.0820342628;0.0185854268,0.0894747653,-0.0146994465;0.0080727251,-0.1996030246,-0.0321845032;0.0070720444,-0.0338733400,-0.0014162115;0.0324345104,-0.0427765454,0.0153157432;0.0089545703,0.0577035344,0.0893296327;-0.0289109861,0.0092330242,-0.1024567458;-0.0206906249,-0.0083369365,-0.0422603585;-0.0460991444,0.0719775788,-0.0346889928;-0.0269414196,0.0073214801,0.0454930577;0.0563165604,-0.0557174056,0.1115602841;0.0169882819,-0.0027622595,-0.0388239259",-0.10830089165352208,0.0023330686684612557,0.2932811446462518,0.9897681066057104,-0.07742275402357394,0.029840019649320714,1.3981818145767817,0.08761687222669852,1.3333386028645606,0.2023422313260502
